"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://www.kyrio.com//wp-content/uploads/2018/07/kyrio-iot-challenges-opportunities-smart-grid-infographic.png,https://www.kyrio.com/iot-challenges-opportunities-secure-smart-grid/kyrio-iot-challenges-opportunities-smart-grid-infographic/,file15_kyrio-iot-challenges-opportunities-smart-grid-infographic.png,,,,,,,,MariaMarg/20190102-1800
