"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://etimg.etb2bimg.com/photo/64867136.cms,https://tech.economictimes.indiatimes.com/news/corporate/the-new-threat-weaponisation-of-iot-infographic/64866823,file5_64867136.cms,"generic IoT",30730000000,,,2020,,,MariaMarg/20181124-0000
https://etimg.etb2bimg.com/photo/64867136.cms,https://tech.economictimes.indiatimes.com/news/corporate/the-new-threat-weaponisation-of-iot-infographic/64866823,file5_64867136.cms,"generic IoT",75440000000,,,2025,,,MariaMarg/20181124-0000
https://etimg.etb2bimg.com/photo/64867136.cms,https://tech.economictimes.indiatimes.com/news/corporate/the-new-threat-weaponisation-of-iot-infographic/64866823,file5_64867136.cms,,,"sales wearable devices",310400000,2017,,,MariaMarg/20181124-0000
