"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://www.stardust-testing.com/wp-content/uploads/2018/10/vignette-infographic-IOT-1.png,https://www.stardust-testing.com/en/publications/testing-iot/,file13_vignette-infographic-IOT-1.png,,,,,,,,MariaMarg/20181118-1503
