"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i.pinimg.com/564x/d8/59/59/d8595913caf9f65dc73c789aee740841.jpg,https://www.ibusiness.de/aktuell/db/346408jg.html,file1_d8595913caf9f65dc73c789aee740841.jpg,,,,,,,,JinlinHolic/20190109-2100
