"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
,,file10_file9_Infographic-Oracle-Internet-of-Things-Cisco-numbers-2014.png,,,,,,,,JinlinHolic/20181118-0000
