"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i.pinimg.com/564x/ce/10/4a/ce104a214e6e45a5fb56ecbaec7a889c.jpg,https://www.behance.net/gallery/20174837/IoT-infographic,file6_ce104a214e6e45a5fb56ecbaec7a889c.jpg,"Generic IoT",19000000000,,,2025,unknown,blogger,JinlinHolic/20190109-2100
