"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://www.visualcapitalist.com/wp-content/uploads/2014/12/internet-of-things-infographic.png,https://www.visualcapitalist.com/present-future-internet-things/,file6_internet-of-things-infographic.png,"Generic IoT",28000000000,,,2020,2014,blogger,JinlinHolic/20181213-1800
