"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://www.gsma.com/iot/wp-content/uploads/2016/09/IoT-Security-infographic-website-header.png,https://www.gsma.com/iot/iot-security-industry-statistics/,file7_IoT-Security-infographic-website-header.png,,,"security spending",195000000000,2019,2016,company,marielledemuth/20181118-1200
