"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
http://www.vertexventures.com/southeast-asia-india/wp-content/uploads/2017/02/14-4-Trillion-IoT.jpg,https://www.flutura.com/news,file10_14-4-Trillion-IoT.jpg,,,value,14400000000000,2022,2017,scientist,marielledemuth/20181121-1800
