"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i.pinimg.com/originals/8d/b4/a9/8db4a9bb5e41f5d673c9ea022a308e4f.png,https://www.pinterest.de/pin/306315212136687831/,file3_8db4a9bb5e41f5d673c9ea022a308e4f.png,,,,,,,,marielledemuth/20190104-1800
