"IoTNumb3rs Datenerfassung",,,,,,,,,,,
,,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder",
https://i.pinimg.com/564x/65/2b/e6/652be64ae579a73ec6731a16938c6618.jpg,https://www.intel.com/content/www/us/en/automotive/automotive-overview.html,file5_652be64ae579a73ec6731a16938c6618.jpg,,,,,,,,marielledemuth/20181125-1200,N/A
