"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i.pinimg.com/originals/89/72/94/8972942d768071f6c8879adb724b600f.png,https://www.pinterest.de/pin/751749362777681585/,file9_8972942d768071f6c8879adb724b600f.png,,,,,,,,marielledemuth/20181124-1500
