"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
http://www.abnewswire.com/pressreleases/wp-content/uploads/2017/11/1510721867.jpeg,http://www.digitaljournal.com/pr/3563067,file9_1510721867.jpeg,,,,,,,,marielledemuth/20181121-1800
