"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
http://www.iotadda.com/wp-content/uploads/2016/04/AAEAAQAAAAAAAAc3AAAAJDAxM2I1ZWNhLWNhNjMtNGFlMS1hYjU1LWY4ZWViYThiMzQxMQ.jpg,http://www.iotadda.com/iot-infographic/,file6_AAEAAQAAAAAAAAc3AAAAJDAxM2I1ZWNhLWNhNjMtNGFlMS1hYjU1LWY4ZWViYThiMzQxMQ.jpg,,,,,,,,marielledemuth/20181113-1800
