"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://whatsthebigdata.files.wordpress.com/2016/01/idc-iot.jpg,https://whatsthebigdata.com/2016/01/26/present-and-future-iot-numbers-from-idc-infographic/,file4_idc-iot.jpg,,,,,,,,marielledemuth/20181105-2100
