"IoTNumb3rs Datenerfassung",,,,,,,,,,,
,,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder",
https://cdn.datafloq.com/cms/bds_20141120193949_The-Explosion-of-the-Internet-of-Things-infographic.jpg,https://datafloq.com/read/explosion-internet-of-things-infographic/298,file10_bds_20141120193949_The-Explosion-of-the-Internet-of-Things-infographic.jpg,,,,,,,,marielledemuth/20181124-1200,N/A
