"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i.pinimg.com/564x/1b/9d/82/1b9d8227e36915675e21e9259ef364c6.jpg,http://econintersect.com/pages/infographics/infographic.php?post=201603240533,file6_1b9d8227e36915675e21e9259ef364c6.jpg,,,,,,,,marielledemuth/20181223-1200
