"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i1.wp.com/informationmatters.net/wp-content/uploads/2016/04/IoT-forecast-comparisons.jpg,https://informationmatters.net/internet-of-things-statistics/,file22_IoT-forecast-comparisons.jpg,device,36000000000,,,2020,2017,expert,Pattoho/20190115-1503
