"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i.pinimg.com/736x/bc/22/59/bc22598430f5ccdddf7017b09b810dd1--technology-lessons-technology-news.jpg,https://www.pinterest.de/knightwrighter96/iot/,file2_bc22598430f5ccdddf7017b09b810dd1--technology-lessons-technology-news.jpg,,,"market value",8900000000000,2020,----------,"picture site",Pattoho/20181217-1803
https://i.pinimg.com/736x/bc/22/59/bc22598430f5ccdddf7017b09b810dd1--technology-lessons-technology-news.jpg,https://www.pinterest.de/knightwrighter96/iot/,file2_bc22598430f5ccdddf7017b09b810dd1--technology-lessons-technology-news.jpg,device,75000000000,,,2020,,,Pattoho/20181217-1803
https://i.pinimg.com/736x/bc/22/59/bc22598430f5ccdddf7017b09b810dd1--technology-lessons-technology-news.jpg,https://www.pinterest.de/knightwrighter96/iot/,file2_bc22598430f5ccdddf7017b09b810dd1--technology-lessons-technology-news.jpg,device,15000000000,,,2015,,,Pattoho/20181217-1803
