"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://i-h2.pinimg.com/564x/ed/e0/85/ede085fab521b676f63f13e49533d8c1.jpg,https://channels.theinnovationenterprise.com/articles/infographic-the-data-behind-the-iot?utm_content=buffer280cc&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,file11_ede085fab521b676f63f13e49533d8c1.jpg,,,,,,,,Pattoho/20181125-2100
