"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://blog.dell.com/uploads/2015/03/Dell_2D00_EMA_2D00_Internet_2D00_of_2D00_Things.png,https://blog.dell.com/en-us/internet-of-things-unlocks-the-power-of-data-in-a-connected-world/,file10_Dell_2D00_EMA_2D00_Internet_2D00_of_2D00_Things.png,,,,,,,,Pattoho/20181115-1802
