"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://www.gemalto.com/review/PublishingImages/IoT_552.jpg,https://www.gemalto.com/review/Pages/infographic-the-growth-of-the-iot.aspx,file1_IoT_552.jpg,device,28000000000,,,2021,2016,company,Pattoho/20181114-1805
